@ahhrenner,has anybody told the folks at Ocean Data View @AWI_Media that they really should change their standard colour map?? Seeing again an awful lot of #rainbows... #endrainbow,http://twitter.com/ahhrenner/status/951372402474258432,"January 10, 2018 at 10:37PM"
@dougmcneall,👌 #endrainbow https://t.co/GbJdfxojw2,http://twitter.com/dougmcneall/status/951456571313311745,"January 11, 2018 at 04:11AM"
@ed_hawkins,@PaulJWright @mathewjowens Great! There are tweets on #endrainbow &amp; #endtherainbow to watch!,http://twitter.com/ed_hawkins/status/952150985534734336,"January 13, 2018 at 02:10AM"
@dougmcneall,"Amazing, but they can’t see that Jet colour scale is distorting their perception of the data 😢 #endrainbow https://t.co/cqmXH3TSFo",http://twitter.com/dougmcneall/status/953196673089638400,"January 15, 2018 at 11:26PM"
@kennethfield,"I'll bite...to me, the yellow (brightest) should be the peak for high values. Darker reds don't cut it. Coastline is on fire. @John_M_Nelson's #firefly technique would be far better so I'd still #endrainbow https://t.co/326EGS1ceM",http://twitter.com/kennethfield/status/953664377697198080,"January 17, 2018 at 06:24AM"
@EvanBianco,"Nice piece on how colour may offer perspectives on the nature of consciousness, and how it the puzzle of describing it was born out of the scientific revolution. #endrainbow, https://t.co/37WuH3UIES",http://twitter.com/EvanBianco/status/953701460461662209,"January 17, 2018 at 08:52AM"
@dougmcneall,"@GIStuart We’ve sort of tried that, doesn’t work. #endrainbow",http://twitter.com/dougmcneall/status/953712110600687616,"January 17, 2018 at 09:34AM"
@Wetterente,RT @RetoStauffer2: New fully responsive website and revamped shiny-based online color creator. Feedback welcome! #hclwizard #endrainbow #rproject https://t.co/ZqisWpSQ9m,http://twitter.com/Wetterente/status/955145784634281990,"January 21, 2018 at 08:31AM"
@kennethfield,Always wanted to be an astronaut. Wonder what the policy on #dataviz rainbows is beyond my fellow #endrainbow advocate @jscarto? https://t.co/DlDGymd1vR,http://twitter.com/kennethfield/status/955884321696444416,"January 23, 2018 at 09:25AM"
@dougmcneall,"Great work here, and good colour scheme. #endrainbow https://t.co/ZQxs9CLxRK",http://twitter.com/dougmcneall/status/960846226005651456,"February 06, 2018 at 02:02AM"
@Anonomouse1981,"RT @dougmcneall: Great work here, and good colour scheme. #endrainbow https://t.co/ZQxs9CLxRK",http://twitter.com/Anonomouse1981/status/960861331732578304,"February 06, 2018 at 03:02AM"
@geschichtenpost,"Kann jemand @ICDC_Hamburg die #endrainbow-Kampagne nahebringen ;) 
CC @AnnikaBornem https://t.co/YqNdK90kI1",http://twitter.com/geschichtenpost/status/963360673643327490,"February 13, 2018 at 12:34AM"
@dougmcneall,"Palette in weather/climate posters today at the @metoffice @MetOffice_Sci Academic Partnership meeting:

Only Rainbow      ....... 7
Rainbow + other .......... 10
Non-Rainbow      ................. 17
N/A                       ....... 7
Total 41
#endrainbow",http://twitter.com/dougmcneall/status/964426801484148739,"February 15, 2018 at 11:10PM"
@dougmcneall,@metoffice @MetOffice_Sci I’ll take 50% using exclusively non-rainbow as a win. We can do better! #endrainbow #endtherainbow,http://twitter.com/dougmcneall/status/964427400359567360,"February 15, 2018 at 11:13PM"
@samooja,Once again found another good blog post on why #rainbows go with #unicorns but not with scientific plotting. https://t.co/BnsX65kUqr #science #visualization #endrainbow,http://twitter.com/samooja/status/965852677421895680,"February 19, 2018 at 09:36PM"
@DrPrytherch,"I'm all for #endrainbow , but this is where most of my colour problems are. Powering up an instrument for the first time is a bit too exciting, but I can't see #endrainbowwiring taking off. https://t.co/KUHYkRYxoY",http://twitter.com/DrPrytherch/status/968413793847037952,"February 26, 2018 at 11:13PM"
@jscarto,"Gross. I actually liked this tweet just so I could unlike it!

If you're communicating science, start with the science of communication: https://t.co/6Iq4lUwitk #endrainbow https://t.co/MKz1n6p6IT",http://twitter.com/jscarto/status/969239181405941761,"March 01, 2018 at 05:53AM"
@MWClimateSci,"From an author's rebuttal letter: ""We now use the color map ‘viridis’ from the Matplotlib ..."". We are seeing some #endrainbow progress!",http://twitter.com/MWClimateSci/status/971688471608905728,"March 08, 2018 at 12:05AM"
@cmrRose,"Hey #WLIA2018, I'm presenting on my work designing #maps for @wgnhs scientists this afternoon at 1:45 (Track 7). #visualhierarchy, #colorschemes, #endrainbow and lots of #practicarto advice! https://t.co/xSY8s3oAmC",http://twitter.com/cmrRose/status/971798096073109505,"March 08, 2018 at 07:21AM"
@WGNHS,"RT @cmrRose: Hey #WLIA2018, I'm presenting on my work designing #maps for @wgnhs scientists this afternoon at 1:45 (Track 7). #visualhierarchy, #colorschemes, #endrainbow and lots of #practicarto advice! https://t.co/xSY8s3oAmC",http://twitter.com/WGNHS/status/971825626960326658,"March 08, 2018 at 09:10AM"
@GeomaticsFeed,"RT @cmrRose: Hey #WLIA2018, I'm presenting on my work designing #maps for @wgnhs scientists this afternoon at 1:45 (Track 7). #visualhierarchy, #colorschemes, #endrainbow and lots of #practicarto advice! https://t.co/xSY8s3oAmC",http://twitter.com/GeomaticsFeed/status/971834611683622912,"March 08, 2018 at 09:46AM"
@ErickCoval,"RT @jscarto: ""This isn't a matter of taste, or opinion. We know — for sure, with science! — that the rainbow is a bad choice for #dataviz.""

Great post (with #python code) by @kwinkunks: https://t.co/L01DNwzt4o #endrainbow https://t.co/KwxEKQksa9",http://twitter.com/ErickCoval/status/972204390491787264,"March 09, 2018 at 10:16AM"
@PedaCanak,"RT @jscarto: ""This isn't a matter of taste, or opinion. We know — for sure, with science! — that the rainbow is a bad choice for #dataviz.""

Great post (with #python code) by @kwinkunks: https://t.co/L01DNwzt4o #endrainbow https://t.co/KwxEKQksa9",http://twitter.com/PedaCanak/status/972206800861843457,"March 09, 2018 at 10:25AM"
@TodoenpcVE,"RT @jscarto: ""This isn't a matter of taste, or opinion. We know — for sure, with science! — that the rainbow is a bad choice for #dataviz.""

Great post (with #python code) by @kwinkunks: https://t.co/L01DNwzt4o #endrainbow https://t.co/KwxEKQksa9",http://twitter.com/TodoenpcVE/status/972216990755672064,"March 09, 2018 at 11:06AM"
@scotthosking,Fantastic talk by @ed_hawkins -- I'm now frantically checking figures from my old papers using a colour blindness app! @dougmcneall @CCfCS_UK #endrainbow,http://twitter.com/scotthosking/status/973596802321707008,"March 13, 2018 at 07:29AM"
@dougmcneall,RT @scotthosking: Fantastic talk by @ed_hawkins -- I'm now frantically checking figures from my old papers using a colour blindness app! @dougmcneall @CCfCS_UK #endrainbow,http://twitter.com/dougmcneall/status/973614517463797762,"March 13, 2018 at 08:39AM"
@colourblindorg,RT @scotthosking: Fantastic talk by @ed_hawkins -- I'm now frantically checking figures from my old papers using a colour blindness app! @dougmcneall @CCfCS_UK #endrainbow,http://twitter.com/colourblindorg/status/973692624203866120,"March 13, 2018 at 01:49PM"
@Mariesthename,RT @scotthosking: Fantastic talk by @ed_hawkins -- I'm now frantically checking figures from my old papers using a colour blindness app! @dougmcneall @CCfCS_UK #endrainbow,http://twitter.com/Mariesthename/status/973828520060379136,"March 13, 2018 at 10:49PM"
@ClimateLabBook,"@armnewsteam @argonne @Cyclogenesis_au Love the open science part!

Not so keen on the rainbow color scale: https://t.co/dpHuqvLPqX #endrainbow

See how it looks to those who are red-green color blind: https://t.co/ehbuYIaq4D",http://twitter.com/ClimateLabBook/status/975487847888277504,"March 18, 2018 at 12:43PM"
@Cyclogenesis_au,@ClimateLabBook @armnewsteam @argonne Absolutely agree! We have just started an initiative to #endrainbow within the radar community. It was too late for this media post but going forward we are implementing CVD friendly maps. https://t.co/AmMUFxylIu https://t.co/wwm9txFVeq,http://twitter.com/Cyclogenesis_au/status/975490453310201856,"March 18, 2018 at 12:53PM"
@ClimateLabBook,"@Cyclogenesis_au @armnewsteam @argonne @NWS @erad2018 Does your revised scale have any issues with perceptual boundaries, i.e. if converted to greyscale does the brightness change smoothly either side of zero? Hard to tell from small image. Thanks! #endrainbow",http://twitter.com/ClimateLabBook/status/975492976339226624,"March 18, 2018 at 01:03PM"
@AstuteStoat,"TIL #endrainbow is a hashtag used by militant scientists fighting for actually linear color scales in data maps.

Prove me right, Science Twitter",http://twitter.com/AstuteStoat/status/975821226693283840,"March 19, 2018 at 10:48AM"
@marieusha,.@maartenzam at @DataBeersBru says #EndRainbow in #dataviz ✊🏼 https://t.co/KPueUSNtyY,http://twitter.com/marieusha/status/975821506054950912,"March 19, 2018 at 10:49AM"
@LabyrinThoughts,#EndRainbow and 6 other advises from #MaartenLambrechts #DataBeers https://t.co/OQat5Wxodz,http://twitter.com/LabyrinThoughts/status/975821561797201922,"March 19, 2018 at 10:49AM"
@maartenzam,RT @marieusha: .@maartenzam at @DataBeersBru says #EndRainbow in #dataviz ✊🏼 https://t.co/KPueUSNtyY,http://twitter.com/maartenzam/status/975824719336366081,"March 19, 2018 at 11:01AM"
@DataBeersBru,RT @marieusha: .@maartenzam at @DataBeersBru says #EndRainbow in #dataviz ✊🏼 https://t.co/KPueUSNtyY,http://twitter.com/DataBeersBru/status/975825439032737792,"March 19, 2018 at 11:04AM"
@timClicks,@karim_douieb @maartenzam @DataBeersBru #endrainbow ftw,http://twitter.com/timClicks/status/975827878095941633,"March 19, 2018 at 11:14AM"
